時間,新營流量,新營溫度,新營壓力,太保壓力北,太保壓力南,民雄壓力,民雄溫度,民雄流量
2021-07-28 05:30:29,84.472833053563306,29.099589999999999,15.2798894596139,8.0482351723218404,7.3038862032961998,2.34658782237143,29.775148786815201,84.189340759957204
2021-07-28 05:30:30,84.487608728826501,29.153320000000001,15.2803025352968,8.0513949330650103,7.3024645791927396,2.3311735083167999,29.7751411567221,84.137990233480807
2021-07-28 05:30:31,84.522745307492698,29.153320000000001,15.2801684198154,8.0521513443804391,7.3033336475125896,2.3343781474134002,29.7753547993286,84.099000457805602
2021-07-28 05:30:32,84.538562490462397,29.153320000000001,15.2812896252403,8.0521459797611801,7.3036930770029,2.3295299862658299,29.775461620631798,84.294826796886895
2021-07-28 05:30:33,84.515408972989505,29.17529,15.2810160296582,8.0530445534869504,7.3027918209674896,2.3335586754158402,29.775209827559902,84.372424843583104
2021-07-28 05:30:34,84.509285823287001,29.16178,15.278966745101499,8.0522318136693105,7.3034302106592399,2.3333892873493101,29.7746986113231,84.249198840225802
2021-07-28 05:30:35,84.505234243857799,29.16178,15.2789023696704,8.0530123657713997,7.3023197344727597,2.3457271478712101,29.774538379368199,84.114527697237904
2021-07-28 05:30:36,84.457336334503296,29.16178,15.2733929056921,8.0499089335304408,7.3038808386769398,2.32688386998321,29.773935602014301,84.002784983976795
2021-07-28 05:30:37,84.465428048222194,29.151039999999998,15.2731783209217,8.0487930927247096,7.3015418646803001,2.32290096139173,29.7745460094613,83.9919121013276
2021-07-28 05:30:38,84.477273767740002,29.151039999999998,15.2730334762017,8.0469369344613106,7.2998627388524397,2.3311414619258399,29.7749885548604,84.104646726690106
2021-07-28 05:30:39,84.475545551655699,29.149349999999998,15.2723628987944,8.0453811948763896,7.2999163850450204,2.3389516252098299,29.775156416908299,84.146154433084106
2021-07-28 05:30:40,84.4815771402411,29.149349999999998,15.272014198542699,8.0443350941210099,7.2987683565237296,2.33922173050511,29.7753700595147,84.127537005951496
2021-07-28 05:30:41,84.480684419349899,29.149349999999998,15.2732748840684,8.0436001412826208,7.3012038936670196,2.3420097665191499,29.7749504043949,84.107736914390301
2021-07-28 05:30:42,84.468976041507702,29.122060000000001,15.2729422776743,8.0467947720509692,7.2990043997710998,2.3364886311612998,29.775293758583899,84.021707614832906
2021-07-28 05:30:43,84.442057073096294,29.138919999999999,15.2731032162521,8.0487153057454606,7.29969107103617,2.3342636960170902,29.774858843277901,84.104761178086406
2021-07-28 05:30:44,84.448741034640605,29.138919999999999,15.2729744653899,8.0494100239394193,7.2991063275370003,2.33698306119335,29.775019075232699,84.113573935602005
2021-07-28 05:30:45,84.445147260796602,29.138919999999999,15.271327527277601,8.0475243602700992,7.3000451359072196,2.3402014344575002,29.775057225698198,84.123721959407902
2021-07-28 05:30:46,84.449336181901401,29.122640000000001,15.272910089958801,8.0466767504272791,7.3000719590035104,2.3383656340607399,29.774858843277901,84.065122844498703
2021-07-28 05:30:47,84.462440866778607,29.116669999999999,15.2722877941248,8.0439676177018207,7.2993531000228904,2.3277124980924802,29.775019075232699,84.202693422859795
2021-07-28 05:30:48,84.438142835342603,29.116669999999999,15.273323165641701,8.0427874014649792,7.3002168037234902,2.3240317411872402,29.7748359529986,84.360025942316497
2021-07-28 05:30:50,84.426812147108194,29.141950000000001,15.2716494044331,8.0520708750915606,7.2979904867312699,2.3318602166946398,29.7746833511369,84.3499923699069
2021-07-28 05:30:52,84.423802075385296,29.107410000000002,15.272663317472899,8.0496514318060406,7.2960538591789996,2.3377887990233499,29.774614680299099,84.130398290859105
2021-07-28 05:30:53,84.433106973905097,29.089739999999999,15.274143952388201,8.0500028143674704,7.2984572086067399,2.3358843277888002,29.774752021974699,84.021364260644006
2021-07-28 05:30:54,84.434411719823004,29.089739999999999,15.272829620669899,8.0503085976651896,7.2993155476880798,2.33281245231192,29.774446818251199,84.122882649168304
2021-07-28 05:30:55,84.428654814588697,29.098040000000001,15.2725184727529,8.0457245305089309,7.3001524282923898,2.3348405310544802,29.775118266442899,84.240233480848403
2021-07-28 05:30:56,84.420643216847196,29.098040000000001,15.2730334762017,8.0491176521898407,7.2994335693117698,2.3333801312375999,29.7747749122539,84.186708377842194
2021-07-28 05:30:57,84.445410499008105,29.125160000000001,15.2723789926522,8.0462690393636507,7.3003884715397502,2.3417945978940899,29.774843583091702,84.243476270410497
2021-07-28 05:30:58,84.442766671753404,29.125160000000001,15.2717888845338,8.0437583975507394,7.2990258582481298,2.33431405463147,29.774866473370999,84.335762246299396
2021-07-28 05:30:59,84.410972073859298,29.141570000000002,15.2715528412864,8.0439837115595907,7.29753985871357,2.3279917594994699,29.774813062719399,84.427323363344996
2021-07-28 05:31:00,84.391080421181101,29.141570000000002,15.2658073340607,8.04352235430337,7.2976900680528001,2.3349916068976002,29.774500228902799,84.342018922630899
2021-07-28 05:31:01,84.373168777659103,29.115020000000001,15.264047738944001,8.0444316572676602,7.2980602267816304,2.3279047764382699,29.774187395086201,84.344460552418795
2021-07-28 05:31:02,84.365511979246193,29.115020000000001,15.261805328094001,8.0434177442278294,7.2985215840378501,2.33958339691744,29.7741797649931,84.156340607355403
2021-07-28 05:31:03,84.375663818098602,29.101710000000001,15.263736591027,8.0436269643789107,7.2948575490843899,2.3405951472608,29.774301846482501,84.0419273615138
2021-07-28 05:31:04,84.361220051884601,29.101710000000001,15.2649972765527,8.0425379466694693,7.2978939235846196,2.3385304440714201,29.774561269647499,83.926255150312798
2021-07-28 05:31:05,84.358667785747002,29.080629999999999,15.2660165542118,8.0435196719937405,7.2961718808026896,2.3282572867389,29.774263696017101,83.919426216999895
2021-07-28 05:31:06,84.354055394475793,29.080629999999999,15.264214042141001,8.0439703000114395,7.2957856282160796,2.3286647337097501,29.774500228902799,83.934991606897597
2021-07-28 05:31:07,84.361780863726494,29.093119999999999,15.264943630360101,8.0432273002441601,7.2962147977567504,2.3338379368228299,29.7741416145277,84.014649778727303
2021-07-28 05:31:08,84.360327330993499,29.093119999999999,15.264214042141001,8.0440963685640199,7.2951901554784104,2.33783457958187,29.773874561269601,84.0665725621853
2021-07-28 05:31:09,84.373741034640602,29.09216,15.260973812109,8.0422670333969197,7.2969282921181096,2.3355592858232899,29.774820692812401,83.929269037082193
2021-07-28 05:31:10,84.384465130474595,29.09216,15.263210858339701,8.0350274797077699,7.2951579677628597,2.3296581718297,29.775087746070501,84.022050969021805
2021-07-28 05:31:11,84.339268274073007,29.151720000000001,15.2640799266595,8.0326670472340904,7.29685855206775,2.32592247825424,29.7748893636502,83.981153670074804
2021-07-28 05:31:12,84.344979398748706,29.11863,15.264455450007601,8.0350811259003496,7.2981085083549502,2.3333663970700398,29.7747749122539,83.940981229971001
2021-07-28 05:31:13,84.349454448344304,29.11863,15.2617194941859,8.0436162351403908,7.29597338989013,2.33386082710209,29.774706241416101,84.0084312528613
2021-07-28 05:31:14,84.368361819014197,29.11863,15.2642623237143,8.0412692142148607,7.2969175628796004,2.3310132763619702,29.774599420112899,83.842057073096299
2021-07-28 05:31:15,84.360842362276799,29.103829999999999,15.2599438052114,8.0428812823019999,7.2948092675110603,2.3398947047154,29.775499771097198,83.925453990538699
2021-07-28 05:31:16,84.383343506790794,29.130749999999999,15.2600350037387,8.0410573117541606,7.2941225962459901,2.3305325804974801,29.774820692812401,83.936632076911295
2021-07-28 05:31:17,84.369872577445406,29.130749999999999,15.2573741525866,8.0386754208034503,7.2933769141690901,2.33639707004426,29.774515489089001,83.953418281703094
2021-07-28 05:31:18,84.367217305051099,29.130749999999999,15.2567143044178,8.0368058509919091,7.2932320694491102,2.3383656340607399,29.774881733557201,83.927094460552397
2021-07-28 05:31:19,84.358381657256203,29.15042,15.2555609112773,8.0386378684686406,7.2934520188386998,2.3372073859301099,29.774782542347001,84.044407141767095
2021-07-28 05:31:20,84.356355867541595,29.15042,15.2548420522967,8.0359743350068698,7.2926634198077203,2.3309812299710102,29.774568899740601,84.1585151838852
2021-07-28 05:31:21,84.351079658171798,29.117529999999999,15.255517994323201,8.0338177580650108,7.2936344158934796,2.33282160842362,29.774729131695398,84.112353120708093
2021-07-28 05:31:22,84.347485884327796,29.117529999999999,15.2560651854876,8.0321761845719504,7.29256149204181,2.33645658477033,29.7747978025332,84.049328551808301
2021-07-28 05:31:23,84.338444224019497,29.117529999999999,15.2549600739203,8.0328601735273892,7.2930872247291303,2.33412635434152,29.7746986113231,84.205707309629204
2021-07-28 05:31:24,84.3514001220815,29.083729999999999,15.255523358942501,8.0325114732755996,7.2939187407141803,2.33245078589959,29.774439188158102,84.227605676789295
2021-07-28 05:31:25,84.344590264001198,29.113230000000001,15.252556724492599,8.0357919379520801,7.2908340846406201,2.33655730199908,29.7747978025332,84.172936059819904
2021-07-28 05:31:26,84.340367007477496,29.113230000000001,15.250571815367,8.0364142337860507,7.2902547057607201,2.3258950099191198,29.774980924767299,83.978368686097994
2021-07-28 05:31:27,84.318827254692494,29.113230000000001,15.249810039432299,8.0335709855791304,7.2899220993667004,2.3390386082710202,29.775347169235499,84.109301083473198
2021-07-28 05:31:28,84.333866168167305,29.127649999999999,15.2483401337555,8.0329057727910893,7.2902922580955298,2.33410804211811,29.775690523424402,84.156340607355403
2021-07-28 05:31:28,84.333866168167305,29.127649999999999,15.2483401337555,8.0329057727910893,7.2902922580955298,2.33410804211811,29.775690523424402,84.156340607355403
2021-07-28 05:31:29,84.336544330840795,29.159199999999998,15.246521527826999,8.0344749239241597,7.2889028217076097,2.33137952083016,29.775171677094502,83.998435830917103
2021-07-28 05:31:30,84.338203876087306,29.159199999999998,15.248045079696301,8.0319160005379207,7.2902922580955298,2.3351884632992501,29.7751411567221,83.922096749580305
2021-07-28 05:31:31,84.346204028689201,29.133209999999998,15.2468004880284,8.0326187656607697,7.2894500128719697,2.34093392339387,29.775217457653,83.964634518541104
2021-07-28 05:31:32,84.374713871509201,29.133209999999998,15.2462372030063,8.0329406428162695,7.2911237740805799,2.33012055547078,29.775080115977399,84.110140393712797
2021-07-28 05:31:33,84.373523576987594,29.097930000000002,15.248002162742299,8.0328413973599897,7.2899060055089304,2.3345063329772602,29.775652372959001,84.127765908744095
2021-07-28 05:31:34,84.362364565847699,29.097930000000002,15.250319678261899,8.0385573991797692,7.2875241145582201,2.33453380131238,29.775866015565398,84.032733099343801
2021-07-28 05:31:36,84.344933618190097,29.099360000000001,15.2486941986266,8.0307545604684893,7.28884917551503,2.3274973294674202,29.775118266442899,84.075537921562599
2021-07-28 05:31:37,84.350793529681098,29.111460000000001,15.248645917053301,8.0309584160003098,7.2906731460628702,2.34096596978483,29.774721501602301,84.065275446360403
2021-07-28 05:31:38,84.364653593773795,29.111460000000001,15.249321859079799,8.0313956324698594,7.28899938485426,2.3256706851823599,29.774896993743301,84.056233786052204
2021-07-28 05:31:39,84.385529528460296,29.122900000000001,15.2503411367389,8.0322888415763796,7.2898952762704097,2.3261330688234398,29.7752021974668,83.861971616053694
2021-07-28 05:31:40,84.405020601251294,29.122900000000001,15.254107099458301,8.03108180224325,7.2897611607889496,2.3390569204944298,29.774958034488002,83.801503128338197
2021-07-28 05:31:41,84.390611170456296,29.159079999999999,15.2552497633603,8.0324846501793097,7.2894607421104798,2.33266595452465,29.775080115977399,83.963451854112606
2021-07-28 05:31:42,84.405981992980301,29.159079999999999,15.255625286708399,8.0289574130169399,7.2909360124065303,2.3359346864031698,29.7748893636502,84.044674195025195
2021-07-28 05:31:43,84.429547535479898,29.18018,15.25489033387,8.0324873324889392,7.2878352624752001,2.3369006561879999,29.7752021974668,84.031893789104203
2021-07-28 05:31:44,84.465737066992205,29.18018,15.2585168164886,8.0318918597512603,7.2882000565847704,2.3272272241721401,29.774378147413401,83.986799938959294
2021-07-28 05:31:45,84.486086525255601,29.123360000000002,15.262427623928,8.0290164238287804,7.2877816162826203,2.3327346253624301,29.7745841599267,84.015298336639702
2021-07-28 05:31:46,84.471940332672105,29.123360000000002,15.262314966923499,8.0320045167556806,7.2899542870822502,2.340402868915,29.774843583091702,84.037234854265193
2021-07-28 05:31:47,84.481428353425898,29.130089999999999,15.264686128635701,8.0300142430108394,7.2894178251564199,2.3327941400885099,29.7748741034641,84.127041049900797
2021-07-28 05:31:48,84.4747443918816,29.130089999999999,15.262894345803399,8.0306499503929505,7.2894768359682596,2.3322951320006098,29.7746223103922,84.170532580497493
2021-07-28 05:31:49,84.464535327331006,29.104330000000001,15.2605929241416,8.0257922876545091,7.2896270453074896,2.3276667175339498,29.7746833511369,84.029414008850907
2021-07-28 05:31:50,84.455161757973499,29.104330000000001,15.261397617030401,8.0237403207881908,7.2861293135510401,2.3305280024416302,29.774866473370999,83.865519609339202
2021-07-28 05:31:51,84.462475202197496,29.101140000000001,15.261912620479199,8.0246898583969202,7.2904424674347599,2.3335998779185099,29.774553639554401,83.900999542194398
2021-07-28 05:31:52,84.472226461162805,29.101140000000001,15.262534916313101,8.0245101436517601,7.2889296448038996,2.3408515183885301,29.775392949794,83.889439951167404
2021-07-28 05:31:53,84.4683694491073,29.09956,15.2630284612849,8.0247032699450607,7.2889403740424203,2.3267968869220201,29.775453990538701,83.882305814130902
2021-07-28 05:31:54,84.436311613001706,29.111809999999998,15.2578730621776,8.0236813099763395,7.2895197529223301,2.33305966732794,29.774919884022601,83.959865710361697
2021-07-28 05:31:55,84.438795208301499,29.111809999999998,15.2608557904853,8.0261946340988892,7.2897718900274704,2.3291683198534998,29.775156416908299,84.024187395086201
2021-07-28 05:31:56,84.412677399664304,29.111809999999998,15.2624544470243,8.0257681468678506,7.2897075145963699,2.3305325804974801,29.775515031283401,83.955707309629204
2021-07-28 05:31:57,84.448752479780197,29.148250000000001,15.261724858805101,8.0292658786242903,7.2877601578055797,2.3343048985197599,29.7755302914696,84.0081641996032
2021-07-28 05:31:58,84.468151991454306,29.133089999999999,15.2606680288112,8.0242714180947701,7.28697155877461,2.3407050206012499,29.775736303982899,84.109644437662098
2021-07-28 05:31:59,84.454555165572998,29.133089999999999,15.2632752337708,8.0276323520601203,7.2859469164962603,2.3411262017396601,29.775888905844599,84.126468792919297
2021-07-28 05:32:00,84.448226003357206,29.133089999999999,15.2605607364261,8.0323719931748805,7.2877708870440996,2.3284541431405499,29.775156416908299,84.131657256218503
2021-07-28 05:32:01,84.437376010987293,29.10314,15.2580125422783,8.0302288277811709,7.2894768359682596,2.3280878986723601,29.7755837021212,84.175721043796699
2021-07-28 05:32:02,84.445925530291504,29.10314,15.2591176538456,8.0317926142949805,7.2899167347474396,2.31976957118877,29.775301388676901,84.016061345948401
2021-07-28 05:32:03,84.442022737677405,29.10314,15.2585597334427,8.0323693108652492,7.2891871465283096,2.3307752174576502,29.775270868304599,83.901533648710497
2021-07-28 05:32:04,84.434056920494399,29.144549999999999,15.2589567152678,8.03317668606363,7.2886292261254404,2.3332015870593601,29.775560811841899,83.835685945368496
2021-07-28 05:32:05,84.388161910575306,29.144549999999999,15.257535091164399,8.0322217838356504,7.2909842939798599,2.3285182359224801,29.775904166030799,83.843163436593898
2021-07-28 05:32:06,84.377884175186907,29.14845,15.255099554021101,8.0348692234396495,7.2921323225011498,2.33594384251488,29.775560811841899,83.848847855943802
2021-07-28 05:32:07,84.3752289027926,29.113119999999999,15.2552980449336,8.0374576522318009,7.2935432173660901,2.3315717991759501,29.774752021974699,83.897680451701504
2021-07-28 05:32:08,84.395475354799302,29.113119999999999,15.2553731496032,8.0352098767625506,7.2915153912864303,2.3412864336944899,29.774752021974699,83.904013428963907
2021-07-28 05:32:09,84.394662749885597,29.113119999999999,15.254187568747099,8.0375917677132591,7.2935003004120196,2.3267923088661702,29.774828322905499,84.004005798870693
2021-07-28 05:32:10,84.387337860521896,29.10483,15.2540051716924,8.0366422301045297,7.2900240271326098,2.3317549214100399,29.774462078437399,84.042194414771799
2021-07-28 05:32:11,84.393220662292094,29.102550000000001,15.254783041484799,8.0395444891232994,7.2895197529223301,2.3377979551350498,29.774561269647499,83.980848466351304
2021-07-28 05:32:12,84.385838547230307,29.102550000000001,15.255357055745501,8.0345285701167395,7.2926526905692102,2.3361086525255601,29.774256065924,84.069662749885595
2021-07-28 05:32:13,84.3596978483138,29.115629999999999,15.2523206812452,8.0329513720547805,7.2927546183351204,2.3370608881428399,29.774431558065,84.094269800091595
2021-07-28 05:32:14,84.348538837173805,29.115629999999999,15.250480616839599,8.0326482710666909,7.2940743146726703,2.3398992827712499,29.7746452006715,84.100602777353899
2021-07-28 05:32:15,84.354421638944004,29.089099999999998,15.2494398807035,8.0328011627155504,7.2925829505188497,2.3325743934076,29.774904623836399,83.985998779185095
2021-07-28 05:32:17,84.362799481153701,29.09985,15.251966616374199,8.0324873324889392,7.2931301416832,2.3330276209369698,29.774362887227198,83.872577445444804
2021-07-28 05:32:18,84.358015412788006,29.09985,15.2526586522585,8.0328977258622007,7.2929155569128703,2.3373859301083502,29.774187395086201,83.935373111551897
2021-07-28 05:32:19,84.348756294826799,29.12603,15.2511619234854,8.0314063617083793,7.2951150508087901,2.32746528307645,29.774568899740601,83.740157179917603
2021-07-28 05:32:20,84.380047306577197,29.12603,15.254375330421199,8.0333000723065808,7.2933661849305702,2.3348222188310701,29.774401037692702,83.788875324279005
2021-07-28 05:32:21,84.366816725164,29.151140000000002,15.253838868495301,8.0324605093926404,7.2962952670456298,2.3271814436136098,29.7748359529986,83.7751793071875
2021-07-28 05:32:22,84.371028536548096,29.151140000000002,15.2555448174195,8.0333510361895293,7.2955120326339102,2.3308805127422501,29.775095376163598,83.739775675263203
2021-07-28 05:32:23,84.357466046085804,29.144600000000001,15.2489195126354,8.0329889243895902,7.2970409491225396,2.32209980161758,29.774706241416101,83.892987944452898
2021-07-28 05:32:24,84.344544483442704,29.144600000000001,15.2482167475126,8.0336782779642899,7.2957695343583104,2.33281245231192,29.774591790019802,84.076682435525697
2021-07-28 05:32:25,84.316732794140094,29.136089999999999,15.245609542553,8.0327287403555605,7.2968961044025704,2.3310911033114601,29.7746833511369,84.280940027468304
2021-07-28 05:32:26,84.333099343811995,29.136089999999999,15.2461460044789,8.0325838956355895,7.2941977009156096,2.3367221120097699,29.7747749122539,84.160231954829896
2021-07-28 05:32:27,84.3402296658019,29.12107,15.2462211091485,8.0322781123378597,7.2930443077750597,2.3339432321074298,29.774431558065,84.034106516099499
2021-07-28 05:32:28,84.338444224019497,29.12107,15.247159917518699,8.0254757751182701,7.2938329068060499,2.3252311918205399,29.774500228902799,84.0332672058599
2021-07-28 05:32:28,84.338444224019497,29.12107,15.247159917518699,8.0254757751182701,7.2938329068060499,2.3252311918205399,29.774500228902799,84.0332672058599
2021-07-28 05:32:29,84.354719212574395,29.100760000000001,15.249252119029499,8.0244269920532592,7.29238982422555,2.3346528307645298,29.774568899740601,84.075385319700899
2021-07-28 05:32:30,84.338581565695094,29.100760000000001,15.2501962920189,8.02373495616893,7.2936022281779298,2.3269891652678201,29.7745841599267,84.013657866626005
2021-07-28 05:32:31,84.311399359072198,29.100660000000001,15.2462747553411,8.0276457636082696,7.2920786763085603,2.3431130779795502,29.774462078437399,84.081222340912603
2021-07-28 05:32:32,84.314157637723198,29.100660000000001,15.2491019096902,8.0311166722684195,7.2936022281779298,2.33397985655425,29.775095376163598,84.153517472913194
2021-07-28 05:32:33,84.304063024568904,29.115110000000001,15.246709289501,8.0323478523882201,7.2924166473218399,2.3317366091866298,29.775225087746101,84.176865557759797
2021-07-28 05:32:34,84.321448191667898,29.115110000000001,15.245191102250899,8.02964408428201,7.2907375214939698,2.3233953914237802,29.7750038150465,84.201815962154697
2021-07-28 05:32:35,84.338398443461003,29.190670000000001,15.245834856561901,8.0290459292346998,7.28971824383488,2.3428933312986402,29.774980924767299,84.371661834274406
2021-07-28 05:32:36,84.358427437814697,29.190670000000001,15.244445420173999,8.0317657911986906,7.2891710526705298,2.3335540973599902,29.7749885548604,84.236380283839495
2021-07-28 05:32:37,84.341076606134607,29.111940000000001,15.2427394712498,8.0271280778498397,7.2895358467801001,2.3362871967037999,29.7748893636502,84.154623836410806
2021-07-28 05:32:38,84.3497634671143,29.111940000000001,15.2455344378834,8.0301456761826593,7.28755093765451,2.3355730199908402,29.774973294674201,84.033610560048899
2021-07-28 05:32:39,84.346204028689201,29.15005,15.2458777735159,8.03132052780024,7.2871700496871696,2.3335678315275401,29.775522661376499,83.986342133373995
2021-07-28 05:32:40,84.323554097360002,29.151890000000002,15.243528070280799,8.0260068724248406,7.2858020717762901,2.3359255302914699,29.7752556081184,84.022699526934204
2021-07-28 05:32:41,84.332492751411607,29.151890000000002,15.2453520408286,8.0237537323363295,7.2871807789256797,2.3437585838547199,29.774820692812401,83.856783152754502
2021-07-28 05:32:42,84.320040439493397,29.151890000000002,15.2454271454982,8.02857384273997,7.2856733209140803,2.3326705325804999,29.774454448344301,83.682206622920802
2021-07-28 05:32:43,84.353162673584606,29.154160000000001,15.24396796906,8.0260202839729899,7.2873846344575002,2.3379764993132901,29.774500228902799,83.483023042881101
2021-07-28 05:32:44,84.318449565084705,29.154160000000001,15.2400839847169,8.0235552414237805,7.2868857248664796,2.32837631619106,29.774500228902799,83.7581641996032
2021-07-28 05:32:45,84.3031359682588,29.153479999999998,15.2400571616206,8.0254006704486507,7.2865692123302299,2.3233267205859902,29.774668090950701,83.983061193346501
2021-07-28 05:32:46,84.297962765145698,29.153479999999998,15.2380078770639,8.0243009235006895,7.2850939420341803,2.3297176865557798,29.775453990538701,84.060010682130297
2021-07-28 05:32:47,84.304475049595595,29.169899999999998,15.237487508995899,8.0244404036014103,7.2821648599191198,2.33282160842362,29.775125896535901,84.0996108652526
2021-07-28 05:32:48,84.296028536548206,29.169899999999998,15.237879126201699,8.0223294259232407,7.2851422236075098,2.3293926445902602,29.775095376163598,84.069891652678194
2021-07-28 05:32:49,84.316538226766397,29.170010000000001,15.2386569959942,8.0247193638028396,7.2845950324431596,2.3340897298946999,29.774896993743301,84.113497634671205
2021-07-28 05:32:50,84.328086372653701,29.170010000000001,15.2376752706699,8.0236732630474599,7.28727734207233,2.3328307645353301,29.7747367617885,84.067869678010098
2021-07-28 05:32:51,84.320807263848593,29.170010000000001,15.2379917832062,8.0244779559362094,7.2857698840607297,2.3276850297573599,29.7746986113231,83.932931481764101
2021-07-28 05:32:52,84.3349191210133,29.167100000000001,15.2379917832062,8.0249554070502107,7.2859898334503299,2.3323912711735102,29.774462078437399,83.913665496719105
2021-07-28 05:32:53,84.300446360445605,29.142289999999999,15.2381795448802,8.0240273279185104,7.2847774294979404,2.34222035708836,29.7751640470014,83.952464520067096
2021-07-28 05:32:54,84.287593468640296,29.142289999999999,15.238372671173501,8.0241587610903409,7.2844072707691101,2.33300473065772,29.775118266442899,83.954486494735207
2021-07-28 05:32:55,84.284388829543701,29.140049999999999,15.2385765267053,8.0237000861437497,7.2822345999694802,2.3312650694338499,29.774362887227198,83.898557912406503
2021-07-28 05:32:56,84.2780711124676,29.140049999999999,15.2333460229284,8.0247703276857898,7.28255647712498,2.3328948573172599,29.774935144208801,83.950938501449698
2021-07-28 05:32:57,84.276800701968597,29.165949999999999,15.232348203746399,8.0234667252060099,7.2853836314741303,2.3249610865252599,29.774301846482501,83.969632229513195
